(.YatPC) root@DESKTOP-RUEFJE0:/home/billyfu/YatPC/lab1# mpicxx matmul.cpp -o matmul -lstdc++
(.YatPC) root@DESKTOP-RUEFJE0:/home/billyfu/YatPC/lab1# mpirun --allow-run-as-root -np 1 ./matmul
Size: 1664 | Runs: 6046.11ms 6398.61ms 6510.13ms 6330.18ms 6430.52ms | Avg: 6343.11ms
Size: 1792 | Runs: 8752.86ms 8592.09ms 8528.17ms 8533.18ms 8488.90ms | Avg: 8579.04ms
Size: 1920 | Runs: 10341.41ms 10420.07ms 10831.05ms 10547.57ms 10258.46ms | Avg: 10479.71ms
Size: 2048 | Runs: 28656.67ms 29717.88ms 30958.06ms 32621.82ms 33775.97ms | Avg: 31146.08ms

(.YatPC) root@DESKTOP-RUEFJE0:/home/billyfu/YatPC/lab1# mpirun --allow-run-as-root --use-hwthread-cpus -np 14 ./matmul
Size:  128 | Runs:   1.38ms   1.41ms   1.25ms   1.19ms   1.23ms | Avg:   1.29ms
Size:  256 | Runs:  10.00ms   9.33ms  10.64ms  10.25ms  10.29ms | Avg:  10.10ms
Size:  384 | Runs:  36.34ms  35.60ms  34.89ms  34.34ms  34.23ms | Avg:  35.08ms
Size:  512 | Runs: 117.93ms 134.93ms 123.82ms 129.21ms 146.97ms | Avg: 130.57ms
Size:  640 | Runs: 267.16ms 255.20ms 232.56ms 252.07ms 232.34ms | Avg: 247.87ms
Size:  768 | Runs: 526.39ms 582.46ms 542.32ms 521.65ms 523.21ms | Avg: 539.21ms
Size:  896 | Runs: 686.30ms 708.94ms 673.44ms 721.20ms 680.48ms | Avg: 694.07ms
Size: 1024 | Runs: 1802.42ms 1508.04ms 1511.48ms 1450.27ms 1347.15ms | Avg: 1523.87ms
Size: 1152 | Runs: 1668.68ms 1868.45ms 1796.29ms 1756.49ms 1788.62ms | Avg: 1775.71ms
Size: 1280 | Runs: 2680.29ms 2872.93ms 2852.66ms 2874.89ms 2877.88ms | Avg: 2831.73ms
Size: 1408 | Runs: 3427.25ms 3664.50ms 3597.88ms 3609.34ms 3679.69ms | Avg: 3595.73ms
Size: 1536 | Runs: 5209.86ms 5559.73ms 5827.67ms 5861.27ms 5544.86ms | Avg: 5600.68ms
Size: 1664 | Runs: 5911.80ms 6320.49ms 6349.00ms 6360.38ms 6329.75ms | Avg: 6254.28ms
Size: 1792 | Runs: 7839.83ms 8441.58ms 8738.39ms 8513.75ms 8418.11ms | Avg: 8390.33ms
Size: 1920 | Runs: 10299.29ms 10254.94ms 10196.71ms 10203.53ms 10480.65ms | Avg: 10287.02ms
Size: 2048 | Runs: 29148.29ms 30334.04ms 31846.96ms 33396.47ms 33997.12ms | Avg: 31744.58ms

(.YatPC) root@DESKTOP-RUEFJE0:/home/billyfu/YatPC/lab1# mpirun --allow-run-as-root --use-hwthread-cpus -np 15 ./matmul
Size:  128 | Runs:   1.27ms   1.43ms   1.27ms   1.13ms   1.15ms | Avg:   1.25ms
Size:  256 | Runs:   9.04ms  10.04ms  10.03ms   9.82ms  10.01ms | Avg:   9.79ms
Size:  384 | Runs:  34.76ms  33.39ms  32.11ms  32.42ms  33.35ms | Avg:  33.21ms
Size:  512 | Runs: 136.80ms 171.40ms 151.12ms 148.43ms 129.49ms | Avg: 147.45ms
Size:  640 | Runs: 222.98ms 243.07ms 269.39ms 228.43ms 236.76ms | Avg: 240.13ms
Size:  768 | Runs: 562.21ms 552.41ms 570.75ms 528.99ms 543.71ms | Avg: 551.62ms
Size:  896 | Runs: 671.63ms 728.79ms 695.31ms 725.10ms 707.02ms | Avg: 705.57ms
Size: 1024 | Runs: 1610.71ms 1410.83ms 1402.16ms 1483.23ms 1545.87ms | Avg: 1490.56ms
Size: 1152 | Runs: 1769.49ms 1847.06ms 1818.59ms 1816.09ms 1798.50ms | Avg: 1809.94ms
Size: 1280 | Runs: 2852.19ms 3026.74ms 3182.35ms 2861.21ms 2794.00ms | Avg: 2943.30ms
Size: 1408 | Runs: 3371.66ms 3679.97ms 3642.43ms 3627.32ms 3620.53ms | Avg: 3588.38ms
Size: 1536 | Runs: 5117.74ms 5678.02ms 5516.13ms 5669.07ms 5633.59ms | Avg: 5522.91ms
Size: 1664 | Runs: 5972.18ms 6798.72ms 6322.29ms 6310.84ms 6333.04ms | Avg: 6347.41ms
Size: 1792 | Runs: 7738.26ms 8452.03ms 8418.18ms 8404.77ms 8400.78ms | Avg: 8282.80ms
Size: 1920 | Runs: 9622.62ms 10193.71ms 10056.60ms 10153.81ms 10203.06ms | Avg: 10045.96ms
Size: 2048 | Runs: 28545.42ms 28774.16ms 29529.14ms 30560.49ms 31961.90ms | Avg: 29874.22ms

(.YatPC) root@DESKTOP-RUEFJE0:/home/billyfu/YatPC/lab1# mpirun --allow-run-as-root --use-hwthread-cpus -np 16 ./matmul
Size:  128 | Runs:  70.88ms  19.17ms   1.20ms   1.19ms   1.22ms | Avg:  18.73ms
Size:  256 | Runs:  15.00ms  17.66ms  19.24ms  19.27ms  15.03ms | Avg:  17.24ms
Size:  384 | Runs:  60.66ms  55.96ms  36.76ms  34.98ms  35.51ms | Avg:  44.78ms
Size:  512 | Runs: 138.91ms 143.89ms 135.86ms 187.57ms 192.17ms | Avg: 159.68ms
Size:  640 | Runs: 282.28ms 261.91ms 241.72ms 227.96ms 232.14ms | Avg: 249.20ms
Size:  768 | Runs: 521.08ms 671.53ms 514.56ms 508.56ms 514.13ms | Avg: 545.97ms
Size:  896 | Runs: 696.90ms 709.31ms 664.21ms 721.73ms 661.16ms | Avg: 690.66ms
Size: 1024 | Runs: 1613.26ms 1335.32ms 1480.58ms 1444.10ms 1361.50ms | Avg: 1446.95ms
Size: 1152 | Runs: 1690.51ms 1870.31ms 1856.12ms 1811.88ms 1921.31ms | Avg: 1830.02ms
Size: 1280 | Runs: 2842.20ms 2967.91ms 2860.44ms 2909.29ms 2989.36ms | Avg: 2913.84ms
Size: 1408 | Runs: 3437.21ms 3933.91ms 3919.06ms 3759.47ms 3783.32ms | Avg: 3766.60ms
Size: 1536 | Runs: 5866.20ms 5912.15ms 5893.73ms 5785.24ms 5904.79ms | Avg: 5872.42ms
Size: 1664 | Runs: 6248.42ms 6730.70ms 6676.67ms 6732.90ms 6586.21ms | Avg: 6594.98ms
Size: 1792 | Runs: 8712.28ms 8854.12ms 8979.09ms 8874.12ms 8831.41ms | Avg: 8850.20ms
Size: 1920 | Runs: 9880.41ms 10977.63ms 11272.50ms 10765.19ms 10866.24ms | Avg: 10752.40ms
Size: 2048 | Runs: 31369.99ms 29536.65ms 28310.58ms 25779.15ms 28106.76ms | Avg: 28620.63ms
